pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
0.2605915307120098,0.02605915307120098,0.629,0.0629
0.28480184284807825,0.028480184284807825,0.6547157392013581,0.0654715739201358
0.3112614192335425,0.03112614192335425,0.6814828285500488,0.06814828285500489
0.34017922824663643,0.03401792282466364,0.7093442509494079,0.07093442509494079
0.37178365251766043,0.03717836525176604,0.7383447465955092,0.07383447465955092
0.4063242926142395,0.04063242926142396,0.7685308848214917,0.07685308848214917
0.44407393829834835,0.044407393829834836,0.7999511388791362,0.07999511388791362
0.4853307229233934,0.048533072292339344,0.8326559637777773,0.08326559637777774
0.5304204779860187,0.05304204779860187,0.8666978773055433,0.08666978773055434
0.5796993064280526,0.057969930642805256,0.9021315443630313,0.09021315443630314
0.6335563950116253,0.06335563950116253,0.9390138647448407,0.09390138647448408
0.6924170879786006,0.06924170879786005,0.9774040645099245,0.09774040645099245
0.7567462462689966,0.07567462462689967,1.0173637910874833,0.10173637910874833
0.8270519188283164,0.08270519188283165,1.058957212271125,0.10589572122711251
0.9038893549984747,0.09038893549984747,1.102251119260253,0.11022511192602531
0.9878653896807643,0.09878653896807643,1.147315033914151,0.1147315033914151
1.0796432359033312,0.10796432359033313,1.1942213203909928,0.1194221320390993
1.1799477226431603,0.11799477226431604,1.2430453013510505,0.12430453013510506
1.2895710192690375,0.12895710192690377,1.2938653789106962,0.12938653789106963
1.4093788918151133,0.14093788918151134,1.3467631605414336,0.13467631605414337
1.5403175404949094,0.15403175404949096,1.401823590116124,0.1401823590116124
1.6834210724560283,0.16834210724560283,1.4591350843128454,0.14591350843128456
1.8398196687927482,0.18398196687927482,1.5187896745954221,0.1518789674595422
2.0107485103166742,0.20107485103166745,1.58088315499862,0.15808831549986202
2.197557532578032,0.21975575325780322,1.6455152359553205,0.16455152359553205
2.40172208717931,0.240172208717931,1.7127897044126945,0.17127897044126947
2.624854593580528,0.2624854593580528,1.7828145904944879,0.1782814590494488
2.868717273417993,0.2868717273417993,1.855702340977051,0.18557023409770512
3.135236067907655,0.3135236067907655,1.9315699998576799,0.193156999985768
3.4265158482478313,0.34265158482478314,2.0105393963052274,0.20105393963052276
3.74485703914764,0.374485703914764,2.0927373402948,0.20927373402948002
4.092773786767936,0.40927737867679365,2.17829582624069,0.217829582624069
4.473013814558694,0.44730138145586945,2.2673522449545414,0.22673522449545414
4.8885801238072135,0.48885801238072135,2.3600496042691117,0.2360049604269112
5.34275471028044,0.5342754710280441,2.456536758681914,0.24565367586819142
5.83912448426703,0.583912448426703,2.5569686483875,0.25569686483875004
6.381609598726467,0.6381609598726468,2.661506548082225,0.26615065480822253
6.974494409270996,0.6974494409270996,2.770318325941032,0.2770318325941032
7.62246131049129,0.7622461310491291,2.8835787131821164,0.28835787131821167
8.330627715853268,0.8330627715853268,3.001469584652354,0.3001469584652354
9.10458647322011,0.910458647322011,3.1241802508840366,0.31241802508840366
9.95045003518708,0.9950450035187081,3.2519077620919337,0.3251907762091934
10.874898733070754,1.0874898733070755,3.384857224598814,0.3384857224598814
11.885233535803641,1.188523353580364,3.5232421301975685,0.35232421301975686
12.989433710405146,1.2989433710405147,3.667284698978805,0.36672846989788055
14.196219839411077,1.4196219839411077,3.8172162361744637,0.3817216236174464
15.515122692950944,1.5515122692950944,3.973277503590446,0.39732775035904466
16.956558499400305,1.6956558499400307,4.135719106224714,0.41357191062247145
18.531911209069403,1.8531911209069403,4.304801894691722,0.4304801894691722
20.253622400617363,2.0253622400617366,4.480797384099362,0.4480797384099362
22.135289540240997,2.2135289540241,4.663988190051073,0.4663988190051074
24.191773369654992,2.4191773369654994,4.85466848247328,0.48546684824732805
26.43931527097504,2.643931527097504,5.053144457996866,0.5053144457996867
28.895665535411023,2.8895665535411026,5.259734831651293,0.5259734831651293
31.580223548790478,3.158022354879048,5.474771348660903,0.5474771348660904
34.51419100104811,3.451419100104811,5.698599317165244,0.5698599317165244
37.72073932967629,3.772073932967629,5.931578162718914,0.5931578162718915
41.22519271954486,4.122519271954486,6.174082005461285,0.6174082005461285
45.05522810435851,4.505522810435852,6.426500260882969,0.642650026088297
49.24109374929294,4.924109374929294,6.689238265153757,0.6689238265153757
53.81584814109737,5.381584814109737,6.9627179260161425,0.6962717926016143
58.8156210723332,5.881562107233321,7.247378400289674,0.7247378400289675
64.27989898170073,6.427989898170073,7.5436767990741,0.75436767990741
70.25183680396937,7.025183680396937,7.852088921783682,0.7852088921783682
76.77859879239283,7.677859879239283,8.17311002019141,0.8173110020191411
83.91173100530449,8.39117310053045,8.507255593710088,0.8507255593710088
91.70756839865922,9.170756839865922,8.855062217187266,0.8855062217187266
100.22767973959569,10.022767973959569,9.217088402543364,0.9217088402543365
109.53935385478846,10.953935385478847,9.593915495636633,0.9593915495636633
119.71613105380851,11.971613105380852,9.986148609795078,0.9986148609795079
130.83838392448325,13.083838392448326,10.394417597514463,1.0394417597514465
142.99395208717687,14.299395208717687,10.819378061882812,1.0819378061882812
156.2788359210513,15.62788359210513,11.261712409355424,1.1261712409355424
170.7979547411153,17.07979547411153,11.722130945571132,1.1722130945571132
186.66597541387605,18.666597541387606,12.201373015969349,1.220137301596935
204.008217955703,20.4008217955703,12.700208193039547,1.2700208193039548
222.96164526600572,22.296164526600574,13.219437512109746,1.3219437512109746
243.67594481178392,24.367594481178394,13.75989475765834,1.3759894757658342
266.31471080631025,26.631471080631027,14.3224478022149,1.43224478022149
291.0567362183836,29.105673621838363,14.907999999999996,1.4907999999999997
