pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
59.83183057777753,0.027490384908084427,0.6764634147985227,0.0629
0.13733207868267164,0.029558769621879255,0.6917894026529496,0.06494372550477594
0.5579382406602381,0.03178278021499751,0.6671651540979792,0.06705385504673585
0.19946946275019506,0.03417412602475622,0.6446629843861953,0.06923254620337436
0.3265451504658062,0.03674539740248497,0.8266725734066489,0.07148202665546365
1.1935911391534761,0.03951013200128154,0.8029609806685583,0.07380459646482523
0.3035289677657566,0.042482886051277896,0.7691700840785146,0.07620263042611077
0.39214629405709917,0.04567931099767833,0.7693188740942919,0.07867858049499563
0.198611569644286,0.0491162359050663,0.8126469594635528,0.0812349782952689
4.009762552848433,0.05281175606183587,0.7453872479140541,0.08387443770738275
2.0396134219286024,0.05678532825124667,0.8538714110603991,0.086599657541108
125.73484682021629,0.06105787319070147,0.739216465901062,0.08941342429502891
0.2756230345511682,0.06565188567858518,0.8664725965959394,0.09231861500569827
0.22472165783192505,0.07059155302858497,0.9526522133846629,0.09531820018936658
88.03871481832721,0.0759028824150434,1.2090909545700996,0.09841524687929261
0.052841031966910416,0.08161383779981403,0.9586119847733651,0.10161292176174141
0.005390582106292679,0.08775448716153404,1.128970475789032,0.10491449441387612
10.109125770239537,0.09435716080247106,1.0867569985279262,0.10832334064685406
1.029645666431707,0.10145662156642409,1.0391939790884714,0.11184294595754576
0.32097144325429977,0.10909024786386981,0.9874934981648886,0.11547690909240607
0.25295350243534176,0.11729823046797519,1.0484522561209408,0.11922894572714125
0.18567048412386844,0.12612378411760025,1.1452882539679596,0.12310289226593465
20.62055594773676,0.135613375041374,1.2288280821508066,0.1271027097641155
16.682812522042028,0.1458169656007485,1.3365103195641475,0.13123248797828174
25.15564824092434,0.1567882773400701,1.373923646267109,0.13549644954801807
0.26807403424145476,0.16858507382861454,1.5049549090176058,0.13989895431348504
0.04957453682525924,0.18126946478374203,1.810591709241602,0.14444450377329351
36.10363988176833,0.1949082330763679,1.4401506606896126,0.14913774568722332
0.5523082176875155,0.2095731863404221,1.5493736446332846,0.15398347882849148
0.10717247564590879,0.22534153503750873,1.8634660189555425,0.15898665789042965
0.3906187104353174,0.2422962989672628,1.7470835395095359,0.16415239855258798
0.29366522136562595,0.2605267443636663,1.5584314030098871,0.1694859827114444
0.3062328849095694,0.28012885387862146,1.9414270049292088,0.1749928638810691
1.5293461683149403,0.30120583192722683,1.6554815555777644,0.18067867276926505
0.29183555689275115,0.32386864805538207,1.6828260953789784,0.18654922303488689
27.25080916324694,0.34823662119053256,1.7786490169961582,0.19261051723222447
7.355268912429978,0.3744380478516134,1.9848804516509244,0.19886875294852943
8.83742646486212,0.40261087762569536,2.1852810069317967,0.2053303291409602
12.736485370830408,0.43290343946769466,2.101058174440103,0.2120018526794247
1.304173935070275,0.4654752226470876,2.228578728449815,0.21889014510201124
2.4615043858735546,0.5004977164532892,2.296618918527611,0.22600224958991402
34.52362324375862,0.5381553130807109,2.562998649731906,0.2333454381689863
0.3778906160434276,0.5786462784471604,2.3107889785789353,0.2409272191452832
0.6965913130265724,0.6221837960569049,2.2468674010521803,0.24875534478219824
8.014396198473358,0.6689970894042991,3.112727654581643,0.25683781922704263
5.220720058522041,0.7193326288273992,2.395340863048858,0.26518290669517197
0.9530649389398027,0.7734554291655965,3.1827761389810947,0.2737991399200296
1359.6091425860975,0.8316504450533977,2.4559023182371114,0.2826953288777447
1.581978691268553,0.8942240711965239,2.918597728537903,0.29188056979520843
3.4463500326886596,0.9615057555292282,2.9619957416414846,0.3013642544508364
36.62916008058463,1.0338497337460462,3.0590465983139183,0.31115607977752896
63.72240316795587,1.1116368943402333,3.31114217487316,0.3212660577776471
1.1478075253677125,1.1952767839682437,3.3983356766434674,0.3317045257601431
93.32842957616796,1.2852097636984294,4.122762975382724,0.3424821569103118
0.9154880270336172,1.381909327496531,4.211372730871259,0.3536099712029713
8.745087372364338,1.4858845951547057,4.215489771133849,0.36509934667023036
17.586436473941454,1.597682992789269,3.7424819804968528,0.37696203103536524
1.0786080730766188,1.7178931350198885,4.054174253795749,0.38921015372469936
47.83784675086748,1.8471479240047917,3.7376130092064863,0.4018562382697698
3.4279972065597244,1.9861278816483023,4.151084542144947,0.41491321511246054
839.3123326061508,2.135564732524659,4.3038219832971345,0.4283944348261954
8.959732891296213,2.2962452563820874,5.581344821866264,0.44231368176671
0.3198812680406605,2.469015430510419,5.380047803858886,0.45668518816635983
71.78228104722433,2.6547848837816774,4.862944651376409,0.4715236486863756
8.423279866063766,2.8545316858140044,4.956795343425041,0.48684423544194566
42.01946690596885,3.0693074964736926,4.806292637768308,0.5026626135154885
22.755488532429716,3.300243102827283,4.431053325211489,0.5189949569739771
13.223834678612215,3.5485543726955826,5.669792237510896,0.5358579654066927
61.67982837698536,3.8155486561548457,4.995051522035401,0.5532688810003176
10.112744810104035,4.102631668688811,6.2427749506254635,0.5712455061688262
351.61343194687805,4.411314892231126,5.087680559591796,0.589806221756201
176.8315862255006,4.743223533064412,5.042633117575396,0.6089700058305835
141.99826133419108,5.100105078474027,5.794900621008718,0.6287564530890815
11035.465374925261,5.483838497206946,7.270027931028428,0.6491857948930657
0.20372269793188502,5.89644413217595,6.914010197786389,0.6702789199544521
7.764874349612315,6.340094337493785,6.716404844972107,0.6920573956941116
48.05813527110199,6.817124915840937,7.765627815249017,0.7145434902942527
92.78620471048627,7.330047416384339,6.938105407016842,0.7377601954673207
558.440810161513,7.881562357995143,6.1940523084871515,0.7617312499646983
99.06646532438222,8.474573447385302,7.474178065104384,0.7864811638492406
52.52405233519581,9.112202867020981,7.612059585170082,0.8120352435564673
227.88431707456567,9.797807713303106,8.045328992223121,0.8384196177700333
6.815530923717802,10.534997671561474,9.5433156341011,0.8656612641379363
1411.379066265022,11.32765402092069,7.456761711749498,0.8937880368567804
12203.727037966562,12.17995006909782,9.464363349437305,0.9228286951522942
9.47375746789617,13.096373124720353,10.589978669677377,0.9528129326852328
1262.7148402142307,14.081748122847749,10.346908249747603,0.9837714079127237
77.23874746671828,15.14126302808437,10.402281015482163,1.0157357754361032
330.226488082483,16.28049614903011,10.227390940995157,1.0487387183672976
37410.97217337648,17.505445507878356,10.331741397518337,1.082813981746841
113.75747395472735,18.82256041979126,11.69820911652984,1.117996407047699
29.605784364492568,20.23877544831662,14.322198776604967,1.1543219678001833
