pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
0.24214449633961974,0.8788567285956138,0.6405684226680636,0.9546959155634429
0.21696578032690123,0.8918328915797799,0.6813827888885954,0.960883453884833
0.36316122906563764,0.9050006452980359,0.6654031844281401,0.9671110946407832
0.41322755095269637,0.9183628185534292,0.7526264670617361,0.9733790977416446
0.4871538411840106,0.9319222819157796,0.819892309500732,0.9796877247822893
0.5749439209327588,0.9456819483383591,0.8486106092179039,0.9860372390530278
0.6800100691696477,0.9596447737836753,0.9261987459806792,0.9924279055505978
0.7804842655624864,0.9738137578584958,0.9885434563636133,0.9988599909892237
0.8940928818944543,0.9881919444582474,1.0604400660454611,1.0053337638117477
1.0269089809933034,1.0027824224209305,1.1393500453111514,1.0118494942008331
1.254445388206789,1.0175883261906884,1.1674497232030756,1.0184074540902412
1.3254972172000765,1.032612836491173,1.2461439725434462,1.0250079171761797
1.7145593389515892,1.047859181008855,1.453130811893513,1.0316511589287252
1.782368444080642,1.0633306350864193,1.4993428398545323,1.038337456603321
2.0341458115402737,1.0790305224264034,1.6909008824554297,1.0450670892523473
2.7687454235090385,1.0949622158052197,1.533730822217884,1.0518403377367678
2.9796827781606767,1.1111291377977233,1.8847658698361571,1.0586574847378514
3.2289113965732317,1.127534761512477,1.6047260093553986,1.0655188147689703
3.318617478887935,1.144182611337873,1.9948501023780754,1.0724246141874731
4.104791821344322,1.16107626369927,2.184861906202242,1.0793751712066375
5.257031758504366,1.1782193478273095,2.414215712336451,1.086370775907697
5.22107903856427,1.195615546537577,2.367714409311258,1.0934117202519493
8.667764904543827,1.2132685970217738,2.7412056368840085,1.1004982980929399
7.262418617629984,1.2311822916505704,2.335630097532571,1.1076308051887263
9.158509938331397,1.2493604787883148,3.0394560172005964,1.1148095392142223
9.390830122036476,1.2678070636197685,3.286982240559663,1.1220347997736206
9.944287204842853,1.2865260089890502,3.10322838552266,1.1293068884128972
11.549736496691267,1.3055213362509663,3.086423294500767,1.1366261086323957
12.076408391048941,1.3247971261349094,3.8368520478068056,1.1439927658994948
18.48043130310194,1.3443575196215152,4.075243406445312,1.151407167661357
20.276067798037094,1.3642067188322602,5.275241880016173,1.1588696233577587
53.35825738391308,1.3843489879321957,4.119305518170927,1.166380444434006
22.30777424499202,1.40478865404601,4.227251076305377,1.1739399443539318
45.678289790458024,1.4255301081876164,7.128539706796657,1.1815484386129793
37.91852048520692,1.4465778062034664,5.5110335949467695,1.189206244751368
30.18883900410209,1.4679362697297902,6.623423769286582,1.1969136823673474
43.70270341838075,1.4896100871639704,6.790673169768222,1.2046710731305341
83.5629230369207,1.511603914650261,6.9471406655544925,1.2124787407953384
46.50039665329403,1.5339224770800541,7.074352754372733,1.220337011214474
44.467262654876066,1.5565705691069232,7.5106114912306685,1.22824621235256
72.71531303846893,1.5795530561766458,8.179256126031806,1.2362066742998055
167.5492736022583,1.6028748755724402,10.622662067242983,1.2442187292857891
173.63239238526754,1.6265410374756315,7.592285103970527,1.252282711693322
88.3737916463238,1.6505566260419788,14.070491022466383,1.2603989580724047
77.19666852508102,1.6749268004938955,14.753060916279688,1.268567807154272
94.26925722985159,1.6996567962287943,11.116651294800272,1.2767895998655319
318.57793442354114,1.7247519259437976,13.715297887940256,1.285064679342391
193.44621456086838,1.7502175807770541,20.388672978456896,1.2933933909449782
1027.2926184365251,1.7760592314659072,18.346609600148767,1.3017760822717568
795.21419855172,1.802282429522161,12.862880603197894,1.310213103174032
