pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
0.2800753685598337,0.027490384908084427,0.5295809823298152,0.0629
0.5939091509197311,0.04011818014868825,0.7288067283343705,0.07430309341416373
0.7163616091021725,0.05854659306604646,0.7188986996800764,0.08777344500658096
0.8705969191924033,0.0854401557333182,1.1328939640794222,0.10368582644844115
0.9882844779468428,0.1246873614575405,1.0312625962179538,0.12248295148367715
2.292518999219783,0.18196289524295284,1.256873878153676,0.14468779309593238
1.8735070491868746,0.2655481265955961,1.8838460146616236,0.17091813364540953
2.9903119070031714,0.38752849829235597,2.371684760196987,0.20190375278902045
6.503484616392968,0.5655409394675768,2.468217963071229,0.2385067313855772
10.239405822676268,0.8253239584268738,2.701074434989883,0.2817454362805946
15.136178375612761,1.2044391286591491,3.3209118639829764,0.33282285327458405
14.896418188150852,1.7577020512167083,4.090570484702844,0.3931600565537349
23.83035812463019,2.5651080468390717,4.458703406262615,0.46443574576836344
54.65371172216,3.74339853981734,5.696498416653139,0.5486329507584026
38.50720904566234,5.462940496863098,7.6573893904874755,0.6480942033432413
94.90652929537879,7.972359489599803,8.077125227145473,0.765586711163607
110.2449899348565,11.634488032206889,7.927573110477142,0.9043793468399344
201.57795565113554,16.978826901640407,10.347550104357591,1.0683335944370114
188.30447811750236,24.77810473119596,12.752483773348422,1.2620109835443971
285.0211795242167,36.16000549547966,16.200806043417092,1.4907999999999997
