pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
0.15003751651129135,0.014620735459692178,0.7067070622212367,0.0629
0.016182638926138318,0.001593298589904885,0.9810658026971388,0.08941342429502891
198.59142668746227,23.694736886035955,1.4662420151892204,0.1271027097641155
0.01874937092766441,0.0017096076394446129,1.66463208523804,0.18067867276926508
14.74014247858919,1.340067910752571,2.8656687695521113,0.25683781922704263
217.42452259399406,19.72943367735615,3.7616879974188384,0.36509934667023036
36.03658514731404,3.612920403127538,5.114396763086367,0.5189949569739771
283.4075084923463,28.023095802062677,7.799109963348306,0.7377601954673207
2026.2373488305195,175.06578499756836,10.913709683408273,1.0487387183672976
57.21123169634134,6.031691407036256,12.894678607876788,1.4908000000000003
