pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
0.2605915307120098,0.02605915307120098,0.629,0.0629
0.37703551715696887,0.03770355171569689,0.7430309341416373,0.07430309341416373
0.5455119005955916,0.05455119005955916,0.8777344500658095,0.08777344500658096
0.7892710902552018,0.07892710902552019,1.0368582644844115,0.10368582644844115
1.1419528212537573,0.11419528212537573,1.2248295148367714,0.12248295148367715
1.652228571488364,0.16522285714883642,1.4468779309593238,0.14468779309593238
2.3905184186552897,0.23905184186552897,1.709181336454095,0.17091813364540953
3.4587092903147005,0.3458709290314701,2.0190375278902044,0.20190375278902045
5.004215764059428,0.5004215764059428,2.385067313855772,0.2385067313855772
7.2403238639875225,0.7240323863987523,2.817454362805946,0.2817454362805946
10.47562537809165,1.047562537809165,3.3282285327458405,0.33282285327458405
15.156604749125199,1.51566047491252,3.931600565537349,0.3931600565537349
21.92925569881854,2.192925569881854,4.644357457683634,0.46443574576836344
31.728230924008365,3.1728230924008365,5.486329507584026,0.5486329507584026
45.90582787638502,4.590582787638502,6.480942033432412,0.6480942033432413
66.41861117512497,6.641861117512497,7.655867111636069,0.765586711163607
96.09742628564547,9.609742628564547,9.043793468399343,0.9043793468399344
139.03806742324116,13.903806742324116,10.683335944370114,1.0683335944370114
201.16651340200758,20.11665134020076,12.62010983544397,1.2620109835443971
291.0567362183836,29.105673621838363,14.907999999999996,1.4907999999999997
