pl_masse,pl_masseerr1,pl_rade,pl_radeerr1
0.23903148256653164,0.8788567678882745,0.6634944351288029,0.9546959155634429
0.402928038338999,0.9127127980462882,0.7629196593138469,0.9707350022884907
0.5886375591935927,0.9478730575394352,0.8644587152618277,0.9870435489523316
0.8624357698593448,0.9843877889434305,1.0365296975042806,1.0036260825370722
1.2343331506141693,1.0223091703190654,1.2458871024755402,1.020487206079045
1.6669066243141806,1.0616913897725273,1.4511628009549449,1.0376315999465349
2.3819556800969504,1.1025907228879908,1.7858167250951846,1.0550640231389714
4.541585980638334,1.1450656131431314,2.0164570709466405,1.0727893146079484
6.607281795865859,1.1891767554224688,2.4976571834841805,1.0908123946004364
8.173743986887459,1.2349871827478804,3.215835552776495,1.1091382660245621
11.646903433166825,1.2825623563502164,3.3693096740691355,1.1277720158383318
15.056505175432477,1.3319702592107268,3.6586546740640515,1.146718816461688
15.63923223281497,1.3832814932059667,5.33847117164911,1.1659839272122858
27.780996504780177,1.4365693799949972,5.800849250556498,1.1855726957653938
35.640025670304965,1.4919100657930415,8.466494824327363,1.2054905596383185
66.83674491917057,1.54938263018132,7.648845276191562,1.2257430476997704
174.34444000674517,1.6090691991085446,5.944314395106438,1.2463357817045853
186.06073041417085,1.6710550622455458,10.867018297504819,1.2672744778542302
322.24791285256083,1.735428794860732,12.180456481336655,1.2885649483835273
380.82895406095145,1.8022823843905333,9.618697586223286,1.310213103174032
